ID	Range	Rate	Angle	Rcs	Snr
19	40.9	-0.1	9.8	-45.0	14
20	42.5	0.0	10.3	-47.0	13
21	52.1	0.0	-29.3	-42.0	16
22	59.2	0.0	21.8	-33.0	25

1	1.6	0.0	30.5	-17.0	43
2	1.6	0.0	46.2	-15.0	45
3	3.8	0.0	-57.5	-33.0	32
4	5.1	0.0	-21.7	-13.5	46
5	6.8	0.0	9.6	-18.5	42
6	8.8	0.0	5.6	-10.5	45
7	9.9	0.0	-34.6	-16.0	44
8	13.4	-0.1	9.1	-46.0	14
9	13.4	-0.1	23.0	-47.0	13
10	16.3	0.0	15.3	-36.0	24
11	18.6	0.0	1.2	-35.5	24
12	20.4	0.0	-17.5	-42.5	16
13	22.8	0.0	12.6	-42.0	17
14	23.9	0.0	13.9	-42.5	17
15	26.1	0.0	10.8	-46.5	13
16	27.8	0.0	-22.2	-42.0	17
17	31.4	0.0	3.4	-23.0	35
18	42.5	-0.1	11.1	-46.0	13
19	52.1	0.0	-29.7	-41.0	18
20	59.3	0.0	21.8	-33.0	27

1	1.6	0.0	46.3	-15.0	45
2	3.8	0.0	-57.6	-33.0	31
3	5.1	0.0	-21.8	-13.5	45
4	6.8	0.0	9.6	-18.5	41
5	8.8	0.0	5.6	-10.5	45
6	9.9	0.0	-34.5	-16.0	41
7	16.4	0.0	15.1	-36.0	18
8	18.6	0.0	1.4	-36.0	19
9	22.8	0.0	9.4	-41.5	15
10	22.8	0.0	34.7	-43.5	13
11	23.9	0.0	13.6	-42.0	14
12	27.7	0.0	9.4	-40.5	14
13	31.4	0.0	3.1	-23.0	32
14	52.1	0.0	-10.5	-40.0	16
15	52.1	0.0	1.9	-41.0	15
16	59.3	0.0	21.8	-33.0	20

1	1.6	0.0	46.4	-15.0	46
2	3.7	0.0	-58.6	-33.5	31
3	5.1	0.0	-21.8	-13.5	44
4	6.8	0.0	9.6	-18.5	41
5	8.8	0.0	5.7	-10.5	44
6	10.0	0.0	-34.5	-16.0	42
7	11.8	0.0	36.1	-40.5	18
8	16.5	0.0	16.0	-36.5	20
9	18.6	0.0	-12.4	-36.5	20
10	20.3	0.0	54.5	-42.5	16
11	20.3	0.0	-34.7	-43.5	15
12	20.3	0.0	22.7	-44.5	14
13	22.8	0.0	14.9	-42.5	15
14	24.1	0.0	14.1	-41.5	15
15	27.7	0.0	-19.7	-42.0	14
16	31.4	0.0	3.3	-23.0	33
17	52.1	0.0	-11.2	-40.0	18
18	52.1	0.0	1.2	-41.0	17
19	59.3	0.0	21.9	-32.5	24

1	1.6	0.0	46.3	-15.0	46
2	3.7	0.0	-57.2	-34.0	31
3	5.1	0.0	-21.8	-13.5	45
4	6.8	0.0	9.5	-18.5	42
5	8.8	0.0	5.6	-10.5	46
6	10.0	0.0	-34.5	-16.0	42
7	11.8	0.0	37.7	-39.5	21
8	14.4	29.8	13.3	-48.5	13
9	14.4	29.8	-0.3	-48.5	13
10	16.5	0.0	28.8	-37.0	22
11	16.5	0.0	16.0	-39.0	20
12	18.6	0.0	-12.8	-36.0	24
13	20.0	29.8	55.8	-42.5	16
14	20.0	29.8	-34.8	-44.5	14
15	20.0	29.8	23.0	-46.5	12
16	22.8	-0.1	38.8	-42.5	17
17	24.1	0.0	13.7	-40.5	17
18	26.2	0.0	10.7	-46.5	13
19	27.7	-0.1	-23.3	-42.0	17
20	31.4	0.0	3.0	-23.0	35
21	36.2	0.0	24.2	-45.0	13
22	40.9	0.0	10.2	-45.5	13
23	52.1	0.0	-10.8	-39.5	19
